prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,DATE,TURTLE,TOURN,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,SPOTTED SEATROUT,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,1,12,2,5,1054219911117009,155,8,7,1,2,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117008,1,,,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,1,1455,32206,911117,3,2,53,3313.2669709,199166128711we,,0,1054219911117009
,SPOTTED SEATROUT,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,1,12,1,5,1054219911117008,155,8,7,1,2,0,0,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117008,1,1,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,1,1450,32223,911117,3,2,48,3313.2669709,199166128711we,,0,1054219911117008
,SPOTTED SEATROUT,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,2,40,2,5.5,1054219911117007,155,8,7,0,1,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117006,1,1,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,1,1430,32205,911117,3,2,28,3313.2669709,199166128711we,,0,1054219911117007
,SPOTTED SEATROUT,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,2,30,1,5.5,1054219911117006,155,8,7,2,2,0,0,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117006,1,,,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,1,1425,32205,911117,3,2,60,3313.2669709,199166128711we,,0,1054219911117006
,SOUTHERN FLOUNDER,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,20,100,8,2,1054219911117005,155,8,7,0,1,0,0,,1,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117005,1,1,0,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8857030304,,1,1,8,1400,32211,911117,3,2,33,3313.2669709,199166128711we,,0,1054219911117005
,,199166128711we,105421991111731155,0,3,5,,1,2,31,31,Y,2,2,2,5,1054219911117004,155,8,7,0,7,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117003,1,7,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,,,1,1,2,1330,32205,911117,3,2,38,3313.2669709,199166128711we,,0,1054219911117004
,RED DRUM,199166128711we,105421991111731155,0,3,5,,1,1,31,19,Y,10,50,2,4,1054219911117002,155,8,7,1,1,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117001,1,1,0,8,1,,Clay,14OCT92:18:14,8,1,1,,,,8835440901,,1,1,8,1255,32073,911117,3,2,30,3313.2669709,199166128711we,,0,1054219911117002
,RED DRUM,199166128711we,105421991111731155,0,3,5,,1,1,31,31,Y,10,50,1,4,1054219911117001,155,8,7,1,1,0,0,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117001,1,1,0,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8835440901,,1,1,8,1250,32221,911117,3,2,49,3313.2669709,199166128711we,,0,1054219911117001
,,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,8,52,2,3,1054219911116020,155,8,7,0,0,0,1,,2,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116019,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1545,32208,911116,3,2,52,3313.2669709,199166128711we,,0,1054219911116020
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,1,1,31,31,Y,8,50,2,6,1054219911116018,155,8,7,0,3,0,1,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116016,1,2,0,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8835440801,,1,1,8,1525,33210,911116,3,2,77,3313.2669709,199166128711we,,0,1054219911116018
,BLACK DRUM,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,8,50,2,6,1054219911116017,155,8,7,0,0,0,1,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116016,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1520,32210,911116,3,2,37,3313.2669709,199166128711we,,0,1054219911116017
,BLACK DRUM,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,2,3,1,6,1054219911116016,155,8,7,0,0,0,0,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116016,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1515,32208,911116,3,2,27,3313.2669709,199166128711we,,0,1054219911116016
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,1,3,31,31,Y,20,100,2,6,1054219911116015,155,8,7,0,11,0,1,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116013,1,4,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440801,,1,1,2,1505,32210,911116,3,2,56,3313.2669709,199166128711we,,0,1054219911116015
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,3,0,31,31,Y,8,40,2,6,1054219911116014,155,8,7,1,0,1,1,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116013,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1500,32205,911116,3,2,32,3313.2669709,199166128711we,,0,1054219911116015
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,3,0,31,31,Y,8,40,1,6,1054219911116013,155,8,7,2,0,1,0,,3,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116013,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1455,32205,911116,3,2,44,3313.2669709,199166128711we,,0,1054219911116015
,,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,0,0,2,1,1054219911116012,155,8,7,0,0,0,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116009,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1420,32208,911116,3,2,8,3313.2669709,199166128711we,,0,1054219911116012
,,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,0,0,2,1,1054219911116011,155,8,7,0,0,0,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116009,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1415,32208,911116,3,2,8,3313.2669709,199166128711we,,0,1054219911116011
,,199166128711we,105421991111631155,0,3,5,,2,1,31,31,Y,0,0,2,1,1054219911116010,155,8,7,1,0,0,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116009,1,0,1,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1410,32208,911116,3,2,98,3313.2669709,199166128711we,,0,1054219911116010
,,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,0,0,1,1,1054219911116009,155,8,7,0,0,0,0,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116009,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1405,32208,911116,3,2,59,3313.2669709,199166128711we,,0,1054219911116009
,RED DRUM,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,4,12,1,4,1054219911116008,155,8,7,0,0,0,0,,2,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116008,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1345,32217,911116,3,2,32,3313.2669709,199166128711we,,0,1054219911116008
,,199166128711we,105421991111631155,0,3,5,,2,1,31,31,Y,8,52,1,3,1054219911116019,155,8,7,1,0,0,0,,2,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116019,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1540,32218,911116,3,2,72,3313.2669709,199166128711we,,0,1054219911116019
,,199166128711we,105421991111731155,0,3,5,,3,0,31,31,Y,2,2,1,5,1054219911117003,155,8,7,1,0,1,0,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117003,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1325,32205,911117,3,2,61,3313.2669709,199166128711we,,0,1054219911117004
,SPOTTED SEATROUT,199166128711we,105421991111631155,0,3,5,,1,1,31,31,Y,10,50,8,4,1054219911116007,155,8,7,2,8,0,0,,1,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116007,1,8,0,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8835440102,,1,1,8,1315,32218,911116,3,2,42,3313.2669709,199166128711we,,0,1054219911116007
,RED DRUM,199166128711we,105421991111631155,,3,5,,2,1,31,31,Y,15,50,2,1,1054219911116006,155,8,7,0,0,0,1,,2,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116005,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1240,32211,911116,3,2,31,3313.2669709,199166128711we,,0,1054219911116006
,RED DRUM,199166128711we,105421991111631155,0,3,5,,2,1,31,31,Y,15,50,1,1,1054219911116005,155,8,7,2,0,0,0,,2,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116005,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1235,32211,911116,3,2,30,3313.2669709,199166128711we,,0,1054219911116005
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,1,4,31,89,Y,1,5,2,4,1054219911116004,155,8,7,2,7,0,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116001,1,,,8,1,,Nassau,14OCT92:18:14,8,2,1,,,,8835440801,,1,1,2,1220,32011,911116,3,2,33,3313.2669709,199166128711we,,0,1054219911116004
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,3,0,31,31,Y,5,25,2,4,1054219911116003,155,8,7,2,0,1,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116001,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1215,32218,911116,3,2,59,3313.2669709,199166128711we,,0,1054219911116004
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,3,0,31,31,Y,2,5,2,4,1054219911116002,155,8,7,2,0,1,1,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116001,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1210,32216,911116,2,2,64,3313.2669709,199166128711we,,0,1054219911116004
,BLACK DRUM,199166128711we,105421991111631155,0,3,5,,3,0,31,31,Y,4,25,1,4,1054219911116001,155,8,7,2,0,1,0,,4,6,12,12,6,1,6,1991,1054219911116,11,we,,,1054219911116001,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440801,,1,1,8,1205,32218,911116,3,2,49,3313.2669709,199166128711we,,0,1054219911116004
,RED DRUM,199166128711we,105421991111031369,0,3,5,,2,1,31,31,Y,10,40,2,5,1054219911110011,369,8,7,4,0,0,1,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110010,1,0,8,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1735,32216,911110,3,2,18,3313.2669709,199166128711we,,0,1054219911110011
,SPOTTED SEATROUT,199166128711we,105421991111731155,0,3,5,,2,1,31,31,Y,15,75,2,4,1054219911117011,155,8,7,2,0,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117010,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440102,,1,1,8,1510,32207,911117,3,2,36,3313.2669709,199166128711we,,0,1054219911117011
,RED DRUM,199166128711we,105421991111031369,0,3,5,,2,1,31,31,Y,10,40,1,5,1054219911110010,369,8,7,5,0,0,0,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110010,1,0,12,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1730,32216,911110,3,2,63,3313.2669709,199166128711we,,0,1054219911110010
,SPOTTED SEATROUT,199166128711we,105421991111031369,0,3,5,,1,1,31,31,Y,40,250,8,4,1054219911110009,369,8,7,1,14,0,0,,1,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110009,1,27,0,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8835440102,,1,1,8,1650,32218,911110,3,2,35,3313.2669709,199166128711we,,0,1054219911110009
,,199166128711we,105421991111731155,0,3,5,,2,1,31,31,Y,5,30,2,6,1054219911117015,155,8,7,2,0,0,1,,4,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117014,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1540,32205,911117,3,2,98,3313.2669709,199166128711we,,0,1054219911117015
,SHEEPSHEAD,199166128711we,105421991111031369,0,3,5,,1,2,31,31,Y,2,12,2,3,1054219911110008,369,8,7,2,5,0,1,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110007,1,4,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835430301,,1,1,2,1555,32211,911110,3,2,30,3313.2669709,199166128711we,,0,1054219911110008
,SHEEPSHEAD,199166128711we,105421991111031369,0,3,5,,3,0,31,31,Y,20,100,1,3,1054219911110007,369,8,7,2,0,1,0,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110007,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835430301,,1,1,8,1545,32216,911110,3,2,39,3313.2669709,199166128711we,,0,1054219911110008
,,199166128711we,105421991111031369,0,3,5,,1,4,31,31,Y,8,50,2,3,1054219911110006,369,8,7,1,17,0,1,,4,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110003,1,,,8,1,,Duval,14OCT92:18:14,8,2,1,,,,,,1,1,2,1310,32205,911110,3,2,10,3313.2669709,199166128711we,,0,1054219911110006
,,199166128711we,105421991111031369,0,3,5,,3,0,31,31,Y,8,50,2,3,1054219911110005,369,8,7,1,0,1,1,,4,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110003,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1305,32205,911110,3,2,14,3313.2669709,199166128711we,,0,1054219911110006
,,199166128711we,105421991111031369,0,3,5,,3,0,31,31,Y,8,50,2,3,1054219911110004,369,8,7,1,0,1,1,,4,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110003,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1300,32205,911110,3,2,11,3313.2669709,199166128711we,,0,1054219911110006
,,199166128711we,105421991111031369,0,3,5,,3,0,31,31,Y,8,50,1,3,1054219911110003,369,8,7,1,0,1,0,,4,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110003,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1255,32205,911110,3,2,43,3313.2669709,199166128711we,,0,1054219911110006
,,199166128711we,105421991111731155,0,3,5,,2,1,31,31,Y,15,125,2,7,1054219911117019,155,8,7,2,0,0,1,,2,6,12,12,6,1,6,1991,1054219911117,11,we,,,1054219911117018,1,0,2,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1610,32218,911117,3,2,98,3313.2669709,199166128711we,,0,1054219911117019
,SPOTTED SEATROUT,199166128711we,105421991111031369,0,3,5,,1,2,31,31,Y,20,100,2,3,1054219911110002,369,8,7,0,4,0,1,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110001,1,4,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,2,1245,32211,911110,3,2,53,3313.2669709,199166128711we,,0,1054219911110002
,SPOTTED SEATROUT,199166128711we,105421991111031369,0,3,5,,3,0,31,31,Y,20,100,1,3,1054219911110001,369,8,7,1,0,1,0,,2,6,12,12,6,1,6,1991,1054219911110,11,we,,,1054219911110001,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440102,,1,1,8,1235,32211,911110,3,2,52,3313.2669709,199166128711we,,0,1054219911110002
,SPOTTED SEATROUT,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,2,5,2,5,1054219911102020,369,8,7,2,0,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102019,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440102,,1,1,8,1535,32208,911102,3,2,41,3313.2669709,199166128711we,,0,1054219911102020
,SPOTTED SEATROUT,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,5,90,1,5,1054219911102019,369,8,7,4,0,0,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102019,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440102,,1,1,8,1530,32208,911102,3,2,29,3313.2669709,199166128711we,,0,1054219911102019
,SPOTTED SEATROUT,199166128712we,105421991120131369,0,3,5,,1,2,31,31,Y,10,40,1,4,1054219911201001,369,8,7,1,3,0,0,,3,6,12,12,6,1,6,1991,1054219911201,12,we,,,1054219911201001,1,3,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440102,,1,1,2,1255,32221,911201,3,2,37,3313.2669709,199166128712we,,0,1054219911201001
,SOUTHERN FLOUNDER,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,20,100,2,4,1054219911102018,369,8,7,1,0,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102017,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8857030304,,1,1,8,1520,32211,911102,3,2,98,3313.2669709,199166128711we,,0,1054219911102018
,SOUTHERN FLOUNDER,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,20,100,1,4,1054219911102017,369,8,7,2,0,0,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102017,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8857030304,,1,1,8,1515,32211,911102,3,2,98,3313.2669709,199166128711we,,0,1054219911102017
,,199166128711we,105421991110231369,,3,5,,2,1,31,31,Y,1,6,2,5,1054219911102016,369,8,7,0,0,0,1,,5,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102012,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1505,32211,911102,3,2,9,3313.2669709,199166128711we,,0,1054219911102016
,RED DRUM,199166128711we,105421991110231369,0,3,5,,1,2,31,31,Y,1,6,2,5,1054219911102015,369,8,7,2,5,0,1,,5,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102012,1,,,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440901,,1,1,2,1500,32211,911102,3,2,34,3313.2669709,199166128711we,,0,1054219911102015
,RED DRUM,199166128712we,105421991120131369,,3,5,,2,1,31,31,Y,2,2,2,4.5,1054219911201005,369,8,7,0,0,0,1,,2,6,12,12,6,1,6,1991,1054219911201,12,we,,,1054219911201004,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1335,32210,911201,3,2,75,3313.2669709,199166128712we,,0,1054219911201005
,,199166128711we,105421991110231369,,3,5,,2,1,31,31,Y,2,10,2,5,1054219911102014,369,8,7,0,0,0,1,,5,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102012,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1455,32211,911102,3,2,9,3313.2669709,199166128711we,,0,1054219911102014
,,199166128711we,105421991110231369,,3,5,,2,1,31,31,Y,2,10,2,5,1054219911102013,369,8,7,0,0,0,1,,5,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102012,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1450,32211,911102,3,2,5,3313.2669709,199166128711we,,0,1054219911102013
,SHEEPSHEAD,199166128712we,105421991120131369,0,3,5,,2,1,31,31,Y,20,50,1,6,1054219911201009,369,8,7,1,0,0,0,,2,6,12,12,6,1,6,1991,1054219911201,12,we,,,1054219911201009,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835430301,,1,1,8,1425,32244,911201,3,2,48,3313.2669709,199166128712we,,0,1054219911201009
,RED DRUM,199166128711we,105421991110231369,0,3,5,,3,0,31,31,Y,4,36,1,5,1054219911102012,369,8,7,2,0,1,0,,5,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102012,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1445,32211,911102,3,2,35,3313.2669709,199166128711we,,0,1054219911102015
,ATLANTIC CROAKER,199166128711we,105421991110231369,0,3,5,,1,2,31,31,Y,8,52,2,6,1054219911102011,369,8,7,4,12,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102010,1,,,8,1,,Duval,14OCT92:18:14,8,2,1,,,,8835440702,,1,1,2,1435,32208,911102,3,2,60,3313.2669709,199166128711we,,0,1054219911102011
,ATLANTIC CROAKER,199166128711we,105421991110231369,0,3,5,,3,0,31,31,Y,8,52,1,6,1054219911102010,369,8,7,2,0,1,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102010,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440702,,1,1,8,1430,32209,911102,3,2,60,3313.2669709,199166128711we,,0,1054219911102011
,,199166128711we,105421991110231369,0,3,5,,1,3,31,31,Y,8,50,2,5,1054219911102009,369,8,7,0,10,0,1,,3,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102007,1,2,0,8,1,,Duval,14OCT92:18:14,8,2,1,,,,,,1,1,2,1405,32205,911102,3,2,11,3313.2669709,199166128711we,,0,1054219911102009
,,199166128711we,105421991110231369,,3,5,,3,0,31,31,Y,8,50,2,5,1054219911102008,369,8,7,0,0,1,1,,3,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102007,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1400,32205,911102,3,2,13,3313.2669709,199166128711we,,0,1054219911102009
,,199166128711we,105421991110231369,,3,5,,3,0,31,31,Y,8,50,1,5,1054219911102007,369,8,7,0,0,1,0,,3,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102007,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1355,32205,911102,3,2,41,3313.2669709,199166128711we,,0,1054219911102009
,SPOTTED SEATROUT,199166128712we,105421991120131369,0,3,5,,3,0,31,17,O,6,60,1,5,1054219911201017,369,8,7,2,0,1,0,,4,7,12,12,6,1,6,1991,1054219911201,12,we,,,1054219911201017,1,,,8,1,,Citrus,14OCT92:18:14,8,8,1,,,,8835440102,,1,1,8,1600,32007,911201,3,2,43,2579.1320523,199166128712we,,0,1054219911201020
,,199166128711we,105421991110231369,0,3,5,,1,1,31,31,Y,10,12,2,6,1054219911102006,369,8,7,2,11,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102005,1,,,8,1,,Duval,14OCT92:18:14,8,1,1,,,,,,1,1,8,1320,32210,911102,3,2,26,3313.2669709,199166128711we,,0,1054219911102006
,,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,10,12,1,6,1054219911102005,369,8,7,3,0,0,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102005,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1315,32210,911102,3,2,38,3313.2669709,199166128711we,,0,1054219911102005
,RED DRUM,199166128711we,105421991110231369,0,3,5,,2,1,31,31,Y,5,25,2,3,1054219911102004,369,8,7,1,0,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102003,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1235,32216,911102,3,2,38,3313.2669709,199166128711we,,0,1054219911102004
,RED DRUM,199166128711we,105421991110231369,,3,5,,2,1,31,31,Y,2,12,1,3,1054219911102003,369,8,7,0,0,0,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102003,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1230,32216,911102,3,2,38,3313.2669709,199166128711we,,0,1054219911102003
,RED DRUM,199166128712we,105421991120731369,0,3,5,,3,0,31,31,Y,4,25,1,3,1054219911207005,369,8,7,1,0,1,0,,3,6,12,12,6,1,6,1991,1054219911207,12,we,,,1054219911207005,1,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1255,32206,911207,3,2,31,3313.2669709,199166128712we,,0,1054219911207007
,RED DRUM,199166128711we,105421991110231369,,3,5,,2,1,31,31,Y,1,5,2,3,1054219911102002,369,8,7,0,0,0,1,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102001,,,,8,9,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1200,32211,911102,3,2,30,3313.2669709,199166128711we,,0,1054219911102002
,RED DRUM,199166128711we,105421991110231369,0,3,5,,1,1,31,31,Y,5,20,1,3,1054219911102001,369,8,7,0,1,0,0,,2,6,12,12,6,1,6,1991,1054219911102,11,we,,,1054219911102001,1,1,0,8,9,,Duval,14OCT92:18:14,8,1,1,,,,8835440901,,1,1,8,1155,32211,911102,3,2,37,3313.2669709,199166128711we,,0,1054219911102001
,,199166128712wd,10389199112303116,,3,5,,2,1,31,31,Y,0,2,8,2,1038919911230009,16,8,7,0,0,0,0,,1,6,12,12,6,1,6,1991,1038919911230,12,wd,,,1038919911230009,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1535,32210,911230,3,2,38,3305.0422406,199166128712wd,,0,1038919911230009
,RED DRUM,199166128712wd,10389199112303116,,3,5,,2,1,31,31,Y,6,75,8,2.5,1038919911230008,16,8,7,0,0,0,0,,1,6,12,12,6,1,6,1991,1038919911230,12,wd,,,1038919911230008,,,,8,1,,Duval,14OCT92:18:14,8,8,1,,,,8835440901,,1,1,8,1425,32266,911230,3,2,31,3305.0422406,199166128712wd,,0,1038919911230008
,RED DRUM,199166128712we,105421991120731369,0,3,5,,1,1,31,31,Y,0,8,1,4,1054219911207016,369,8,7,1,1,0,0,,2,6,12,12,6,1,6,1991,1054219911207,12,we,,,1054219911207016,1,,,8,1,,Duval,14OCT92:18:14,8,1,1,,,,8835440901,,1,1,8,1505,32223,911207,3,2,43,3313.2669709,199166128712we,,0,1054219911207016
,,199166128712wd,10389199112303116,,3,5,,2,1,31,31,Y,1,6,2,3,1038919911230005,16,8,7,0,0,0,1,,4,6,12,12,6,1,6,1991,1038919911230,12,wd,,,1038919911230002,,,,8,9,,Duval,14OCT92:18:14,8,8,1,,,,,,1,1,8,1140,32268,911230,3,2,5,3305.0422406,199166128712wd,,0,1038919911230005
